table_name,row_data
finance_expense_attachments,"{""id"": 22, ""transaction_id"": 5, ""file_name"": ""expense_receipt_lisa_luo_022.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/022_expense_receipt_lisa_luo_022.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 4, ""created_at"": ""2025-08-20 15:00:00""}"
finance_expense_attachments,"{""id"": 23, ""transaction_id"": 8, ""file_name"": ""expense_receipt_daniel_feng_023.png"", ""file_path"": ""/uploads/finance/receipts/2025/023_expense_receipt_daniel_feng_023.png"", ""content_type"": ""image/png"", ""uploaded_by"": 5, ""created_at"": ""2025-01-03 18:00:00""}"
finance_expense_attachments,"{""id"": 24, ""transaction_id"": 68, ""file_name"": ""expense_receipt_nancy_han_024.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/024_expense_receipt_nancy_han_024.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 3, ""created_at"": ""2025-01-14 21:00:00""}"
finance_expense_attachments,"{""id"": 25, ""transaction_id"": 88, ""file_name"": ""expense_receipt_matthew_song_025.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/025_expense_receipt_matthew_song_025.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 1, ""created_at"": ""2025-01-25 00:00:00""}"
finance_expense_attachments,"{""id"": 26, ""transaction_id"": 31, ""file_name"": ""expense_receipt_betty_gupta_026.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/026_expense_receipt_betty_gupta_026.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 2, ""created_at"": ""2025-02-05 03:00:00""}"
finance_expense_attachments,"{""id"": 27, ""transaction_id"": 61, ""file_name"": ""expense_receipt_anthony_rao_027.png"", ""file_path"": ""/uploads/finance/receipts/2025/027_expense_receipt_anthony_rao_027.png"", ""content_type"": ""image/png"", ""uploaded_by"": 4, ""created_at"": ""2025-02-16 06:00:00""}"
finance_expense_attachments,"{""id"": 28, ""transaction_id"": 73, ""file_name"": ""expense_receipt_margaret_sen_028.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/028_expense_receipt_margaret_sen_028.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 5, ""created_at"": ""2025-02-27 09:00:00""}"
finance_expense_attachments,"{""id"": 29, ""transaction_id"": 54, ""file_name"": ""expense_receipt_mark_khan_029.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/029_expense_receipt_mark_khan_029.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 3, ""created_at"": ""2025-03-10 12:00:00""}"
finance_expense_attachments,"{""id"": 30, ""transaction_id"": 97, ""file_name"": ""expense_receipt_sandra_qureshi_030.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/030_expense_receipt_sandra_qureshi_030.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 1, ""created_at"": ""2025-03-21 15:00:00""}"
finance_expense_attachments,"{""id"": 31, ""transaction_id"": 86, ""file_name"": ""expense_receipt_donald_bukhari_031.png"", ""file_path"": ""/uploads/finance/receipts/2025/031_expense_receipt_donald_bukhari_031.png"", ""content_type"": ""image/png"", ""uploaded_by"": 2, ""created_at"": ""2025-04-01 18:00:00""}"
finance_expense_attachments,"{""id"": 32, ""transaction_id"": 80, ""file_name"": ""expense_receipt_ashley_mensah_032.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/032_expense_receipt_ashley_mensah_032.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 4, ""created_at"": ""2025-04-12 21:00:00""}"
finance_expense_attachments,"{""id"": 33, ""transaction_id"": 44, ""file_name"": ""expense_receipt_steven_adesanya_033.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/033_expense_receipt_steven_adesanya_033.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 5, ""created_at"": ""2025-04-23 00:00:00""}"
finance_expense_attachments,"{""id"": 34, ""transaction_id"": 99, ""file_name"": ""expense_receipt_kimberly_kimani_034.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/034_expense_receipt_kimberly_kimani_034.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 3, ""created_at"": ""2025-05-04 03:00:00""}"
finance_expense_attachments,"{""id"": 35, ""transaction_id"": 94, ""file_name"": ""expense_receipt_paul_kozlov_035.png"", ""file_path"": ""/uploads/finance/receipts/2025/035_expense_receipt_paul_kozlov_035.png"", ""content_type"": ""image/png"", ""uploaded_by"": 1, ""created_at"": ""2025-05-15 06:00:00""}"
finance_expense_attachments,"{""id"": 36, ""transaction_id"": 52, ""file_name"": ""expense_receipt_emily_smirnov_036.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/036_expense_receipt_emily_smirnov_036.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 2, ""created_at"": ""2025-05-26 09:00:00""}"
finance_expense_attachments,"{""id"": 37, ""transaction_id"": 55, ""file_name"": ""expense_receipt_andrew_lysenko_037.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/037_expense_receipt_andrew_lysenko_037.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 4, ""created_at"": ""2025-06-06 12:00:00""}"
finance_expense_attachments,"{""id"": 38, ""transaction_id"": 45, ""file_name"": ""expense_receipt_donna_laurent_038.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/038_expense_receipt_donna_laurent_038.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 5, ""created_at"": ""2025-06-17 15:00:00""}"
finance_expense_attachments,"{""id"": 39, ""transaction_id"": 7, ""file_name"": ""expense_receipt_joshua_lambert_039.png"", ""file_path"": ""/uploads/finance/receipts/2025/039_expense_receipt_joshua_lambert_039.png"", ""content_type"": ""image/png"", ""uploaded_by"": 3, ""created_at"": ""2025-06-28 18:00:00""}"
finance_expense_attachments,"{""id"": 40, ""transaction_id"": 72, ""file_name"": ""expense_receipt_michelle_schneider_040.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/040_expense_receipt_michelle_schneider_040.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 1, ""created_at"": ""2025-07-09 21:00:00""}"
finance_expense_attachments,"{""id"": 41, ""transaction_id"": 96, ""file_name"": ""expense_receipt_kenneth_schaefer_041.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/041_expense_receipt_kenneth_schaefer_041.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 2, ""created_at"": ""2025-07-20 00:00:00""}"
finance_expense_attachments,"{""id"": 42, ""transaction_id"": 69, ""file_name"": ""expense_receipt_carol_rossi_042.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/042_expense_receipt_carol_rossi_042.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 4, ""created_at"": ""2025-07-31 03:00:00""}"
finance_expense_attachments,"{""id"": 43, ""transaction_id"": 47, ""file_name"": ""expense_receipt_kevin_ricci_043.png"", ""file_path"": ""/uploads/finance/receipts/2025/043_expense_receipt_kevin_ricci_043.png"", ""content_type"": ""image/png"", ""uploaded_by"": 5, ""created_at"": ""2025-08-11 06:00:00""}"
finance_expense_attachments,"{""id"": 44, ""transaction_id"": 93, ""file_name"": ""expense_receipt_amanda_longo_044.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/044_expense_receipt_amanda_longo_044.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 3, ""created_at"": ""2025-08-22 09:00:00""}"
finance_expense_attachments,"{""id"": 45, ""transaction_id"": 49, ""file_name"": ""expense_receipt_brian_nilsson_045.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/045_expense_receipt_brian_nilsson_045.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 1, ""created_at"": ""2025-01-05 12:00:00""}"
finance_expense_attachments,"{""id"": 46, ""transaction_id"": 22, ""file_name"": ""expense_receipt_dorothy_christensen_046.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/046_expense_receipt_dorothy_christensen_046.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 2, ""created_at"": ""2025-01-16 15:00:00""}"
finance_expense_attachments,"{""id"": 47, ""transaction_id"": 23, ""file_name"": ""expense_receipt_george_walsh_047.png"", ""file_path"": ""/uploads/finance/receipts/2025/047_expense_receipt_george_walsh_047.png"", ""content_type"": ""image/png"", ""uploaded_by"": 4, ""created_at"": ""2025-01-27 18:00:00""}"
finance_expense_attachments,"{""id"": 48, ""transaction_id"": 36, ""file_name"": ""expense_receipt_melissa_doherty_048.xlsx"", ""file_path"": ""/uploads/finance/receipts/2025/048_expense_receipt_melissa_doherty_048.xlsx"", ""content_type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"", ""uploaded_by"": 5, ""created_at"": ""2025-02-07 21:00:00""}"
finance_expense_attachments,"{""id"": 49, ""transaction_id"": 37, ""file_name"": ""expense_receipt_timothy_vu_049.pdf"", ""file_path"": ""/uploads/finance/receipts/2025/049_expense_receipt_timothy_vu_049.pdf"", ""content_type"": ""application/pdf"", ""uploaded_by"": 3, ""created_at"": ""2025-02-18 00:00:00""}"
finance_expense_attachments,"{""id"": 50, ""transaction_id"": 21, ""file_name"": ""expense_receipt_deborah_srisai_050.jpg"", ""file_path"": ""/uploads/finance/receipts/2025/050_expense_receipt_deborah_srisai_050.jpg"", ""content_type"": ""image/jpeg"", ""uploaded_by"": 1, ""created_at"": ""2025-03-01 03:00:00""}"
finance_metrics,"{""id"": 1, ""total_budget"": 5250000.0, ""total_expenses"": 2975000.0, ""total_savings"": 372500.0, ""total_payments"": 2350000.0, ""outstanding_payables"": 680000.0, ""cash_balance"": 3400000.0, ""gross_margin"": 38.9, ""operating_margin"": 21.5, ""expense_ratio"": 55.75, ""current_ratio"": 1.48, ""quick_ratio"": 1.2, ""return_on_assets"": 8.7}"
finance_metrics,"{""id"": 2, ""total_budget"": 5500000.0, ""total_expenses"": 3150000.0, ""total_savings"": 395000.0, ""total_payments"": 2500000.0, ""outstanding_payables"": 710000.0, ""cash_balance"": 3600000.0, ""gross_margin"": 39.3, ""operating_margin"": 21.8, ""expense_ratio"": 55.5, ""current_ratio"": 1.51, ""quick_ratio"": 1.22, ""return_on_assets"": 8.9}"
finance_metrics,"{""id"": 3, ""total_budget"": 5750000.0, ""total_expenses"": 3325000.0, ""total_savings"": 417500.0, ""total_payments"": 2650000.0, ""outstanding_payables"": 740000.0, ""cash_balance"": 3800000.0, ""gross_margin"": 39.7, ""operating_margin"": 22.1, ""expense_ratio"": 55.25, ""current_ratio"": 1.54, ""quick_ratio"": 1.24, ""return_on_assets"": 9.1}"
finance_metrics,"{""id"": 4, ""total_budget"": 6000000.0, ""total_expenses"": 3500000.0, ""total_savings"": 440000.0, ""total_payments"": 2800000.0, ""outstanding_payables"": 770000.0, ""cash_balance"": 4000000.0, ""gross_margin"": 40.1, ""operating_margin"": 22.4, ""expense_ratio"": 55.0, ""current_ratio"": 1.57, ""quick_ratio"": 1.26, ""return_on_assets"": 9.3}"
finance_metrics,"{""id"": 5, ""total_budget"": 6250000.0, ""total_expenses"": 3675000.0, ""total_savings"": 462500.0, ""total_payments"": 2950000.0, ""outstanding_payables"": 800000.0, ""cash_balance"": 4200000.0, ""gross_margin"": 40.5, ""operating_margin"": 22.7, ""expense_ratio"": 54.75, ""current_ratio"": 1.6, ""quick_ratio"": 1.28, ""return_on_assets"": 9.5}"
finance_metrics,"{""id"": 6, ""total_budget"": 6500000.0, ""total_expenses"": 3850000.0, ""total_savings"": 485000.0, ""total_payments"": 3100000.0, ""outstanding_payables"": 830000.0, ""cash_balance"": 4400000.0, ""gross_margin"": 40.9, ""operating_margin"": 23.0, ""expense_ratio"": 54.5, ""current_ratio"": 1.63, ""quick_ratio"": 1.3, ""return_on_assets"": 9.7}"
finance_metrics,"{""id"": 7, ""total_budget"": 6750000.0, ""total_expenses"": 4025000.0, ""total_savings"": 507500.0, ""total_payments"": 3250000.0, ""outstanding_payables"": 860000.0, ""cash_balance"": 4600000.0, ""gross_margin"": 41.3, ""operating_margin"": 23.3, ""expense_ratio"": 54.25, ""current_ratio"": 1.66, ""quick_ratio"": 1.32, ""return_on_assets"": 9.9}"
finance_metrics,"{""id"": 8, ""total_budget"": 7000000.0, ""total_expenses"": 4200000.0, ""total_savings"": 530000.0, ""total_payments"": 3400000.0, ""outstanding_payables"": 890000.0, ""cash_balance"": 4800000.0, ""gross_margin"": 41.7, ""operating_margin"": 23.6, ""expense_ratio"": 54.0, ""current_ratio"": 1.69, ""quick_ratio"": 1.34, ""return_on_assets"": 10.1}"
finance_metrics,"{""id"": 9, ""total_budget"": 7250000.0, ""total_expenses"": 4375000.0, ""total_savings"": 552500.0, ""total_payments"": 3550000.0, ""outstanding_payables"": 920000.0, ""cash_balance"": 5000000.0, ""gross_margin"": 42.1, ""operating_margin"": 23.9, ""expense_ratio"": 53.75, ""current_ratio"": 1.72, ""quick_ratio"": 1.36, ""return_on_assets"": 10.3}"
finance_metrics,"{""id"": 10, ""total_budget"": 7500000.0, ""total_expenses"": 4550000.0, ""total_savings"": 575000.0, ""total_payments"": 3700000.0, ""outstanding_payables"": 950000.0, ""cash_balance"": 5200000.0, ""gross_margin"": 42.5, ""operating_margin"": 24.2, ""expense_ratio"": 53.5, ""current_ratio"": 1.75, ""quick_ratio"": 1.38, ""return_on_assets"": 10.5}"
finance_metrics,"{""id"": 11, ""total_budget"": 7750000.0, ""total_expenses"": 4725000.0, ""total_savings"": 597500.0, ""total_payments"": 3850000.0, ""outstanding_payables"": 980000.0, ""cash_balance"": 5400000.0, ""gross_margin"": 42.9, ""operating_margin"": 24.5, ""expense_ratio"": 53.25, ""current_ratio"": 1.78, ""quick_ratio"": 1.4, ""return_on_assets"": 10.7}"
finance_metrics,"{""id"": 12, ""total_budget"": 8000000.0, ""total_expenses"": 4900000.0, ""total_savings"": 620000.0, ""total_payments"": 4000000.0, ""outstanding_payables"": 1010000.0, ""cash_balance"": 5600000.0, ""gross_margin"": 43.3, ""operating_margin"": 24.8, ""expense_ratio"": 53.0, ""current_ratio"": 1.81, ""quick_ratio"": 1.42, ""return_on_assets"": 10.9}"
finance_monthly_expenses,"{""id"": 1, ""month"": ""2024-10"", ""actual_expense"": 18105.55, ""budget"": 18001.19}"
finance_monthly_expenses,"{""id"": 2, ""month"": ""2024-11"", ""actual_expense"": 18558.59, ""budget"": 19498.36}"
finance_monthly_expenses,"{""id"": 3, ""month"": ""2024-12"", ""actual_expense"": 19528.09, ""budget"": 19513.95}"
finance_monthly_expenses,"{""id"": 4, ""month"": ""2025-01"", ""actual_expense"": 20188.88, ""budget"": 21678.06}"
finance_monthly_expenses,"{""id"": 5, ""month"": ""2025-02"", ""actual_expense"": 21633.59, ""budget"": 22297.97}"
finance_monthly_expenses,"{""id"": 6, ""month"": ""2025-03"", ""actual_expense"": 27249.67, ""budget"": 26364.03}"
finance_monthly_expenses,"{""id"": 7, ""month"": ""2025-04"", ""actual_expense"": 26165.79, ""budget"": 25629.47}"
finance_monthly_expenses,"{""id"": 8, ""month"": ""2025-05"", ""actual_expense"": 30840.19, ""budget"": 30139.94}"
finance_monthly_expenses,"{""id"": 9, ""month"": ""2025-06"", ""actual_expense"": 29927.72, ""budget"": 28589.2}"
finance_monthly_expenses,"{""id"": 10, ""month"": ""2025-07"", ""actual_expense"": 32739.18, ""budget"": 31264.67}"
finance_monthly_expenses,"{""id"": 11, ""month"": ""2025-08"", ""actual_expense"": 33083.51, ""budget"": 33239.36}"
finance_monthly_expenses,"{""id"": 12, ""month"": ""2025-09"", ""actual_expense"": 32235.35, ""budget"": 34652.06}"
finance_monthly_expenses,"{""id"": 13, ""month"": ""2025-10"", ""actual_expense"": 37480.95, ""budget"": 36199.67}"
finance_monthly_expenses,"{""id"": 14, ""month"": ""2025-11"", ""actual_expense"": 35916.96, ""budget"": 35338.03}"
finance_monthly_expenses,"{""id"": 15, ""month"": ""2025-12"", ""actual_expense"": 34073.32, ""budget"": 36345.49}"
finance_monthly_expenses,"{""id"": 16, ""month"": ""2026-01"", ""actual_expense"": 38759.17, ""budget"": 39210.56}"
finance_monthly_expenses,"{""id"": 17, ""month"": ""2026-02"", ""actual_expense"": 39731.32, ""budget"": 40226.93}"
finance_monthly_expenses,"{""id"": 18, ""month"": ""2026-03"", ""actual_expense"": 41089.39, ""budget"": 43846.8}"
finance_monthly_expenses,"{""id"": 19, ""month"": ""2026-04"", ""actual_expense"": 44277.04, ""budget"": 41995.52}"
finance_monthly_expenses,"{""id"": 20, ""month"": ""2026-05"", ""actual_expense"": 44012.15, ""budget"": 43338.87}"
finance_monthly_expenses,"{""id"": 21, ""month"": ""2026-06"", ""actual_expense"": 44696.38, ""budget"": 45270.68}"
finance_monthly_expenses,"{""id"": 22, ""month"": ""2026-07"", ""actual_expense"": 42959.96, ""budget"": 45860.3}"
finance_monthly_expenses,"{""id"": 23, ""month"": ""2026-08"", ""actual_expense"": 46430.48, ""budget"": 48894.02}"
finance_monthly_expenses,"{""id"": 24, ""month"": ""2026-09"", ""actual_expense"": 50098.98, ""budget"": 49495.65}"
finance_notification_preferences,"{""id"": 1, ""user_id"": 3, ""budget_alerts"": true, ""payment_alerts"": true, ""approval_alerts"": true, ""compliance_alerts"": true, ""system_notifications"": true, ""email_notifications"": true, ""sms_notifications"": true, ""created_at"": ""2026-09-01 13:40:41.456179"", ""updated_at"": ""2026-09-06 07:34:37.791189""}"
finance_obligations,"{""id"": 1, ""obligation_type"": ""vendor_commitment"", ""reference"": ""VNI-2026-00001"", ""amount"": 850.0, ""due_date"": ""2026-09-19""}"
finance_obligations,"{""id"": 2, ""obligation_type"": ""sales_tax"", ""reference"": ""VNI-2026-00002"", ""amount"": 2229.37, ""due_date"": ""2026-09-30""}"
finance_obligations,"{""id"": 3, ""obligation_type"": ""payroll"", ""reference"": ""VNI-2026-00003"", ""amount"": 3608.74, ""due_date"": ""2026-10-11""}"
finance_obligations,"{""id"": 4, ""obligation_type"": ""software_renewal"", ""reference"": ""VNI-2026-00004"", ""amount"": 4988.11, ""due_date"": ""2026-10-22""}"
finance_obligations,"{""id"": 5, ""obligation_type"": ""insurance_premium"", ""reference"": ""VNI-2026-00005"", ""amount"": 6367.48, ""due_date"": ""2026-11-02""}"
finance_obligations,"{""id"": 6, ""obligation_type"": ""office_lease"", ""reference"": ""VNI-2026-00006"", ""amount"": 7746.85, ""due_date"": ""2026-11-13""}"
finance_obligations,"{""id"": 7, ""obligation_type"": ""professional_services"", ""reference"": ""VNI-2026-00007"", ""amount"": 9126.22, ""due_date"": ""2026-11-24""}"
finance_obligations,"{""id"": 8, ""obligation_type"": ""equipment_maintenance"", ""reference"": ""VNI-2026-00008"", ""amount"": 10503.0, ""due_date"": ""2026-12-05""}"
finance_obligations,"{""id"": 9, ""obligation_type"": ""telecommunications"", ""reference"": ""VNI-2026-00009"", ""amount"": 11882.37, ""due_date"": ""2026-12-16""}"
finance_obligations,"{""id"": 10, ""obligation_type"": ""benefits_contribution"", ""reference"": ""VNI-2026-00010"", ""amount"": 13261.74, ""due_date"": ""2026-12-27""}"
finance_obligations,"{""id"": 11, ""obligation_type"": ""vendor_commitment"", ""reference"": ""VNI-2026-00011"", ""amount"": 14641.11, ""due_date"": ""2027-01-07""}"
finance_obligations,"{""id"": 12, ""obligation_type"": ""sales_tax"", ""reference"": ""VNI-2026-00012"", ""amount"": 16020.48, ""due_date"": ""2027-01-18""}"
finance_obligations,"{""id"": 13, ""obligation_type"": ""payroll"", ""reference"": ""VNI-2026-00013"", ""amount"": 17399.85, ""due_date"": ""2027-01-29""}"
finance_obligations,"{""id"": 14, ""obligation_type"": ""software_renewal"", ""reference"": ""VNI-2026-00014"", ""amount"": 18779.22, ""due_date"": ""2027-02-09""}"
finance_obligations,"{""id"": 15, ""obligation_type"": ""insurance_premium"", ""reference"": ""VNI-2026-00015"", ""amount"": 20156.0, ""due_date"": ""2027-02-20""}"
finance_obligations,"{""id"": 16, ""obligation_type"": ""office_lease"", ""reference"": ""VNI-2026-00016"", ""amount"": 21535.37, ""due_date"": ""2027-03-03""}"
finance_obligations,"{""id"": 17, ""obligation_type"": ""professional_services"", ""reference"": ""VNI-2026-00017"", ""amount"": 22914.74, ""due_date"": ""2027-03-14""}"
finance_obligations,"{""id"": 18, ""obligation_type"": ""equipment_maintenance"", ""reference"": ""VNI-2026-00018"", ""amount"": 24294.11, ""due_date"": ""2027-03-25""}"
finance_obligations,"{""id"": 19, ""obligation_type"": ""telecommunications"", ""reference"": ""VNI-2026-00019"", ""amount"": 25673.48, ""due_date"": ""2027-04-05""}"
finance_obligations,"{""id"": 20, ""obligation_type"": ""benefits_contribution"", ""reference"": ""VNI-2026-00020"", ""amount"": 27052.85, ""due_date"": ""2027-04-16""}"
finance_obligations,"{""id"": 21, ""obligation_type"": ""vendor_commitment"", ""reference"": ""VNI-2026-00021"", ""amount"": 28432.22, ""due_date"": ""2026-09-29""}"
finance_obligations,"{""id"": 22, ""obligation_type"": ""sales_tax"", ""reference"": ""VNI-2026-00022"", ""amount"": 29809.0, ""due_date"": ""2026-10-10""}"
finance_obligations,"{""id"": 23, ""obligation_type"": ""payroll"", ""reference"": ""VNI-2026-00023"", ""amount"": 31188.37, ""due_date"": ""2026-10-21""}"
finance_obligations,"{""id"": 24, ""obligation_type"": ""software_renewal"", ""reference"": ""VNI-2026-00024"", ""amount"": 32567.74, ""due_date"": ""2026-11-01""}"
finance_obligations,"{""id"": 25, ""obligation_type"": ""insurance_premium"", ""reference"": ""VNI-2026-00025"", ""amount"": 33947.11, ""due_date"": ""2026-11-12""}"
finance_obligations,"{""id"": 26, ""obligation_type"": ""office_lease"", ""reference"": ""VNI-2026-00026"", ""amount"": 35326.48, ""due_date"": ""2026-11-23""}"
finance_obligations,"{""id"": 27, ""obligation_type"": ""professional_services"", ""reference"": ""VNI-2026-00027"", ""amount"": 36705.85, ""due_date"": ""2026-12-04""}"
finance_obligations,"{""id"": 28, ""obligation_type"": ""equipment_maintenance"", ""reference"": ""VNI-2026-00028"", ""amount"": 38085.22, ""due_date"": ""2026-12-15""}"
finance_obligations,"{""id"": 29, ""obligation_type"": ""telecommunications"", ""reference"": ""VNI-2026-00029"", ""amount"": 39462.0, ""due_date"": ""2026-12-26""}"
finance_obligations,"{""id"": 30, ""obligation_type"": ""benefits_contribution"", ""reference"": ""VNI-2026-00030"", ""amount"": 40841.37, ""due_date"": ""2027-01-06""}"
finance_payables,"{""id"": 1, ""invoice_no"": ""VIQ-2025-00001"", ""vendor"": ""Acme Corporation"", ""amount"": 850.0, ""due_date"": ""2025-01-21"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-01-06""}"
finance_payables,"{""id"": 2, ""invoice_no"": ""VIQ-2025-00002"", ""vendor"": ""Globex Industries"", ""amount"": 987.47, ""due_date"": ""2025-01-29"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-01-13""}"
finance_payables,"{""id"": 3, ""invoice_no"": ""VIQ-2025-00003"", ""vendor"": ""Initech Systems"", ""amount"": 1124.94, ""due_date"": ""2025-02-06"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-01-20""}"
finance_payables,"{""id"": 4, ""invoice_no"": ""VIQ-2025-00004"", ""vendor"": ""Umbrella Corp"", ""amount"": 1262.41, ""due_date"": ""2025-02-14"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-01-27""}"
finance_payables,"{""id"": 5, ""invoice_no"": ""VIQ-2025-00005"", ""vendor"": ""Stark Technologies"", ""amount"": 1399.88, ""due_date"": ""2025-02-22"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-02-03""}"
finance_payables,"{""id"": 6, ""invoice_no"": ""VIQ-2025-00006"", ""vendor"": ""Wayne Enterprises"", ""amount"": 1537.35, ""due_date"": ""2025-03-02"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-02-10""}"
finance_payables,"{""id"": 7, ""invoice_no"": ""VIQ-2025-00007"", ""vendor"": ""Cyberdyne Solutions"", ""amount"": 1674.82, ""due_date"": ""2025-03-10"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-02-17""}"
finance_payables,"{""id"": 8, ""invoice_no"": ""VIQ-2025-00008"", ""vendor"": ""Aperture Labs"", ""amount"": 1812.29, ""due_date"": ""2025-03-18"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-02-24""}"
finance_payables,"{""id"": 9, ""invoice_no"": ""VIQ-2025-00009"", ""vendor"": ""Pinnacle Ventures"", ""amount"": 1949.76, ""due_date"": ""2025-03-26"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-03-03""}"
finance_payables,"{""id"": 10, ""invoice_no"": ""VIQ-2025-00010"", ""vendor"": ""Summit Analytics"", ""amount"": 2087.23, ""due_date"": ""2025-04-03"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-03-10""}"
finance_payables,"{""id"": 11, ""invoice_no"": ""VIQ-2025-00011"", ""vendor"": ""Horizon Digital"", ""amount"": 2224.7, ""due_date"": ""2025-04-11"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-03-17""}"
finance_payables,"{""id"": 12, ""invoice_no"": ""VIQ-2025-00012"", ""vendor"": ""Nexus Innovations"", ""amount"": 2362.17, ""due_date"": ""2025-04-19"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-03-24""}"
finance_payables,"{""id"": 13, ""invoice_no"": ""VIQ-2025-00013"", ""vendor"": ""Vertex Solutions"", ""amount"": 2499.64, ""due_date"": ""2025-04-27"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-03-31""}"
finance_payables,"{""id"": 14, ""invoice_no"": ""VIQ-2025-00014"", ""vendor"": ""Atlas Dynamics"", ""amount"": 2637.11, ""due_date"": ""2025-05-05"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-04-07""}"
finance_payables,"{""id"": 15, ""invoice_no"": ""VIQ-2025-00015"", ""vendor"": ""Quantum Leap Tech"", ""amount"": 2774.58, ""due_date"": ""2025-05-13"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-04-14""}"
finance_payables,"{""id"": 16, ""invoice_no"": ""VIQ-2025-00016"", ""vendor"": ""Eclipse Software"", ""amount"": 2912.05, ""due_date"": ""2025-05-21"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-04-21""}"
finance_payables,"{""id"": 17, ""invoice_no"": ""VIQ-2025-00017"", ""vendor"": ""Meridian Group"", ""amount"": 3049.52, ""due_date"": ""2025-05-29"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-04-28""}"
finance_payables,"{""id"": 18, ""invoice_no"": ""VIQ-2025-00018"", ""vendor"": ""Cascade Networks"", ""amount"": 3186.99, ""due_date"": ""2025-06-06"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-05-05""}"
finance_payables,"{""id"": 19, ""invoice_no"": ""VIQ-2025-00019"", ""vendor"": ""Vanguard Systems"", ""amount"": 3324.46, ""due_date"": ""2025-06-14"", ""payment_status"": ""Pending"", ""bill_date"": ""2025-05-12""}"
finance_payables,"{""id"": 20, ""invoice_no"": ""VIQ-2025-00020"", ""vendor"": ""Zenith Partners"", ""amount"": 3461.93, ""due_date"": ""2025-06-22"", ""payment_status"": ""Paid"", ""bill_date"": ""2025-05-19""}"
finance_payables,"{""id"": 21, ""invoice_no"": ""VIQ-2025-00021"", ""vendor"": ""Nordic Tech Solutions"", ""amount"": 3599.4, ""due_date"": ""2025-06-30"", ""payment_status"": ""Overdue"", ""bill_date"": ""2025-05-26""}"
